arrival_time,e2e_latency,finish_time,first_token_time,output_tokens,request_id,tpot,ttft
2.040120574549602,11.153986359199953,13.194106933749556,13.045749767830404,9,0,0.018544645739893895,11.005629193280802
4.746230496595352,8.708216048073094,13.454446544668446,13.045749767830404,23,1,0.01857712621991099,8.299519271235052
5.251402867935579,8.807047493808732,14.05845036174431,13.045749767830404,55,2,0.018753714702109358,7.794346899894825
5.4676764357253385,8.590773926018972,14.05845036174431,13.045749767830404,55,3,0.018753714702109358,7.578073332105066
9.9222526348281,3.3460706519299794,13.26832328675808,13.045749767830404,13,4,0.018547793243972894,3.1234971330023047
11.707852817304989,1.5048161724523617,13.21266898975735,13.045749767830404,10,5,0.018546580214105133,1.3378969505254155
11.768353171719706,1.6489005579653124,13.417253729685019,13.045749767830404,21,6,0.018575198092730717,1.2773965961106981
12.298006080878242,1.5865546509739943,13.884560731852236,13.045749767830404,46,7,0.018640243644929593,0.7477436869521625
12.351794888238857,15.931472479982308,28.283267368221164,27.913585580253017,20,8,0.019456936208849872,15.56179069201416
14.869495093822021,14.041626716448427,28.911121810270448,27.913585580253017,52,9,0.019559533921910413,13.044090486430996
16.444153602306823,11.878045882907578,28.3221994852144,27.913585580253017,22,10,0.01945780499816118,11.469431977946194
17.63695347463088,10.743707325523882,28.38066080015476,27.913585580253017,25,11,0.01946146749590601,10.276632105622138
20.952429663077073,7.097048306110679,28.049477969187752,27.913585580253017,8,12,0.019413198419247886,6.961155917175944
23.796748379579725,4.447432035661297,28.244180415241022,27.913585580253017,18,13,0.01944675499929444,4.116837200673292
26.192328261526697,2.2666142855724765,28.458942547099173,27.913585580253017,29,14,0.01947703453021989,1.7212573187263196
26.843432179194384,1.4593257800443098,28.302757959238694,27.913585580253017,21,15,0.019458618949283846,1.0701534010586329
33.14647747607099,14.803275315820066,47.94975279189106,47.40493735972717,29,16,0.019457694005853097,14.25845988365618
33.36211627414126,14.646407474745232,48.00852374888649,47.40493735972717,32,17,0.019470528682558646,14.042821085585913
33.56555364413252,15.032364936376453,48.597918580508974,47.40493735972717,62,18,0.019557069193144313,13.83938371559465
34.40860763632199,13.443818324608259,47.85242596093025,47.40493735972717,24,19,0.0194560261392642,12.996329723405182
37.7000675151325,10.740447347453028,48.44051486258553,47.40493735972717,54,20,0.019539198167138856,9.704869844594668
38.930310852191106,8.747124350672145,47.67743520286325,47.40493735972717,15,21,0.019464131652577116,8.474626507536065
46.162741223571146,1.845782525315343,48.00852374888649,47.40493735972717,32,22,0.019470528682558646,1.242196136156025
46.326897875686825,1.5644264002330601,47.891324275919885,47.40493735972717,26,23,0.019455476647708567,1.078039484040346
49.86381984485783,18.458889358527102,68.32270920338493,67.44412994306919,47,24,0.01909954913729883,17.580310098211356
54.19733810357644,13.818604227688866,68.01594233126531,67.44412994306919,31,25,0.01906041293987073,13.246791839492744
55.91976998627413,12.520426900129934,68.44019688640407,67.44412994306919,53,26,0.019155133525670793,11.524359956795053
56.0639549314786,12.317646464923861,68.38160139640246,67.44412994306919,50,27,0.019132070476189256,11.380175011590588
56.581232872172926,11.339157625058114,67.92039049723104,67.44412994306919,26,28,0.019050422166474165,10.86289707089626
65.01039938245172,3.603387626965471,68.6137870094172,67.44412994306919,62,29,0.01917470600570506,2.4337305606174624
65.54039113523572,2.1506709719008654,67.69106210713659,67.44412994306919,14,30,0.01899478185133865,1.903738807833463
66.49686995612143,1.633623821195215,68.13049377731664,67.44412994306919,37,31,0.01906566206242941,0.9472599869477563
