arrival_time,e2e_latency,finish_time,first_token_time,output_tokens,request_id,tpot,ttft
0.0,1.4815527256578207,1.4815527256578207,0.9767231685109437,28,0,0.018697391005439892,0.9767231685109437
0.0,1.16361139761284,1.16361139761284,0.9767231685109437,11,1,0.01868882291018963,0.9767231685109437
0.0,1.1076124017126858,1.1076124017126858,0.9767231685109437,8,2,0.018698461885963167,0.9767231685109437
0.0,1.5376480659469962,1.5376480659469962,0.9767231685109437,31,3,0.01869749658120175,0.9767231685109437
0.0,1.8791226116009057,1.8791226116009057,1.6064650798216462,16,4,0.018177168785283963,1.6064650798216462
0.0,1.860969959758222,1.860969959758222,1.6064650798216462,15,5,0.018178919995469705,1.6064650798216462
0.0,1.860969959758222,1.860969959758222,1.6064650798216462,15,6,0.018178919995469705,1.6064650798216462
0.0,1.8065458540804684,1.8065458540804684,1.6064650798216462,12,7,0.018189161296256563,1.6064650798216462
0.0,2.5225012083537877,2.5225012083537877,1.9707023221999407,31,8,0.018393296205128234,1.9707023221999407
0.0,2.1533924411050975,2.1533924411050975,1.9707023221999407,11,9,0.018269011890515684,1.9707023221999407
0.0,2.4860941283404827,2.4860941283404827,1.9707023221999407,29,10,0.018406850219305073,1.9707023221999407
0.0,2.5225012083537877,2.5225012083537877,1.9707023221999407,31,11,0.018393296205128234,1.9707023221999407
0.0,3.9917629123665392,3.9917629123665392,3.5059795579873025,25,12,0.020240973099134862,3.5059795579873025
0.0,3.689271499402821,3.689271499402821,3.5059795579873025,10,13,0.020365771268390946,3.5059795579873025
0.0,4.011919134296477,4.011919134296477,3.5059795579873025,26,14,0.020237583052366972,3.5059795579873025
0.0,3.9111007251776755,3.9111007251776755,3.5059795579873025,21,15,0.020256058359518648,3.5059795579873025
0.0,5.167098609730601,5.167098609730601,5.0033264444209635,9,16,0.020471520663704723,5.0033264444209635
0.0,5.14694045484066,5.14694045484066,5.0033264444209635,8,17,0.020516287202813795,5.0033264444209635
0.0,5.187256444711238,5.187256444711238,5.0033264444209635,10,18,0.0204366666989194,5.0033264444209635
0.0,5.267912921961397,5.267912921961397,5.0033264444209635,14,19,0.020352805964648724,5.0033264444209635
0.0,6.540768672712147,6.540768672712147,6.256187998689711,15,20,0.02032719100160258,6.256187998689711
0.0,6.722403550520539,6.722403550520539,6.256187998689711,24,21,0.02027024138394905,6.256187998689711
0.0,6.782976076006889,6.782976076006889,6.256187998689711,27,22,0.020261079896814548,6.256187998689711
0.0,6.399666163139045,6.399666163139045,6.256187998689711,8,23,0.020496880635619164,6.256187998689711
0.0,7.267166531644762,7.267166531644762,6.831691490020603,25,24,0.01814479340100661,6.831691490020603
0.0,7.067564291413873,7.067564291413873,6.831691490020603,14,25,0.018144061645636193,6.831691490020603
0.0,7.358289330732077,7.358289330732077,6.831691490020603,30,26,0.018158546231430154,6.831691490020603
0.0,7.32177624059841,7.32177624059841,6.831691490020603,28,27,0.018151287058437313,6.831691490020603
0.0,8.138738548848778,8.138738548848778,7.603759514167905,30,28,0.01844755292003011,7.603759514167905
0.0,8.046645851340145,8.046645851340145,7.603759514167905,25,29,0.018453597382176667,7.603759514167905
