arrival_time,e2e_latency,finish_time,first_token_time,output_tokens,request_id,tpot,ttft
0.0,0.8889216179959476,0.8889216179959476,0.38372619543224573,28,0,0.018710941576433403,0.38372619543224573
0.0,0.5707285557873547,0.5707285557873547,0.38372619543224573,11,1,0.0187002360355109,0.38372619543224573
0.0,0.5146308708935976,0.5146308708935976,0.38372619543224573,8,2,0.01870066792305027,0.38372619543224573
0.0,0.9449994931928813,0.9449994931928813,0.38372619543224573,31,3,0.01870910992535452,0.38372619543224573
0.0,1.2878425046801567,1.2878425046801567,1.0151483565568924,16,4,0.018179609874884286,1.0151483565568924
0.0,1.2696590558625758,1.2696590558625758,1.0151483565568924,15,5,0.01817933566469167,1.0151483565568924
0.0,1.2696590558625758,1.2696590558625758,1.0151483565568924,15,6,0.01817933566469167,1.0151483565568924
0.0,1.2150728339329362,1.2150728339329362,1.0151483565568924,12,7,0.018174952488731255,1.0151483565568924
0.0,1.9272116217762232,1.9272116217762232,1.3807196449488401,31,8,0.018216399227579436,1.3807196449488401
0.0,1.562855645082891,1.562855645082891,1.3807196449488401,11,9,0.018213600013405086,1.3807196449488401
0.0,1.890740626025945,1.890740626025945,1.3807196449488401,29,10,0.01821503503846803,1.3807196449488401
0.0,1.9272116217762232,1.9272116217762232,1.3807196449488401,31,11,0.018216399227579436,1.3807196449488401
0.0,3.409243749920279,3.409243749920279,2.92503341473639,25,12,0.020175430632662028,2.92503341473639
0.0,3.1064829123206437,3.1064829123206437,2.92503341473639,10,13,0.020161055287139282,2.92503341473639
0.0,3.4294292172417045,3.4294292172417045,2.92503341473639,26,14,0.020175832100212576,2.92503341473639
0.0,3.328459247946739,3.328459247946739,2.92503341473639,21,15,0.020171291660517454,2.92503341473639
0.0,4.5954143912531435,4.5954143912531435,4.43410554016009,9,16,0.020163606386631727,4.43410554016009
0.0,4.5752524100244045,4.5752524100244045,4.43410554016009,8,17,0.020163838552044972,4.43410554016009
0.0,4.615605546627194,4.615605546627194,4.43410554016009,10,18,0.020166667385233775,4.43410554016009
0.0,4.696242303587496,4.696242303587496,4.43410554016009,14,19,0.02016436641749281,4.43410554016009
0.0,5.978192963637412,5.978192963637412,5.695898108184338,15,20,0.020163918246648142,5.695898108184338
0.0,6.159906652756035,6.159906652756035,5.695898108184338,24,21,0.020174284546595554,5.695898108184338
0.0,6.220466787926853,6.220466787926853,5.695898108184338,27,22,0.020175718451635197,5.695898108184338
0.0,5.836985636502504,5.836985636502504,5.695898108184338,8,23,0.020155361188309535,5.695898108184338
0.0,6.703532723709941,6.703532723709941,6.267635283526033,25,24,0.018162393340996157,6.267635283526033
0.0,6.503737163264304,6.503737163264304,6.267635283526033,14,25,0.018161683056790095,6.267635283526033
0.0,6.794323448091745,6.794323448091745,6.267635283526033,30,26,0.018161660847093523,6.267635283526033
0.0,6.758001438342035,6.758001438342035,6.267635283526033,28,27,0.01816170943762969,6.267635283526033
0.0,7.542453116737306,7.542453116737306,7.007473955396563,30,28,0.018447557287611837,7.007473955396563
0.0,7.450075313914567,7.450075313914567,7.007473955396563,25,29,0.018441723271583516,7.007473955396563
