request_id,arrival_time,first_token_time,finish_time,output_tokens,ttft,tpot,e2e_latency
52,16.338680046325738,18.87654483479546,19.082800027004396,28,2.5378647884697223,0.007639081192923537,2.744119980678658
53,16.37433718061227,18.87654483479546,19.35780694994964,64,2.5022076541831915,0.0076390811929235,2.983469769337372
54,17.911897326548992,18.87654483479546,19.319611543985022,59,0.9646475082464683,0.007639081192923485,1.4077142174360304
55,18.064745031800303,18.87654483479546,19.082800027004396,28,0.8117998029951572,0.007639081192923537,1.0180549952040927
56,18.163149152079093,20.25236278148159,20.4161100714963,21,2.089213629402497,0.008187364500735405,2.2529609194172053
57,19.185258054352946,20.25236278148159,20.391547977994094,18,1.067104727128644,0.008187364500735499,1.2062899236411475
58,19.694626767861227,20.49311223769581,20.673939053853175,24,0.7984854698345849,0.007862035485102767,0.9793122859919485
59,19.77755918623545,20.49311223769581,20.768283479674405,36,0.7155530514603612,0.007862035485102682,0.9907242934389551
60,20.165149068894888,20.49311223769581,20.705387195793584,28,0.3279631688009239,0.007862035485102685,0.5402381268986964
61,20.543036749682923,20.850487411194123,21.149244759628026,39,0.3074506615112007,0.007862035485102692,0.606208009945103
62,20.56752381737962,20.850487411194123,21.04703829832169,26,0.28296359381450387,0.007862035485102723,0.47951448094207194
63,20.732927900436835,20.850487411194123,21.204279008023743,46,0.11755951075728888,0.00786203548510266,0.47135110758690857
64,21.62382909150058,22.262244091500577,23.227494091500578,111,0.6384149999999984,0.00877500000000001,1.6036649999999995
65,21.653664374736618,24.079342550189153,24.661133176086754,75,2.4256781754525356,0.007862035485102706,3.007468801350136
66,23.121919353619408,24.079342550189153,24.952028489035552,112,0.9574231965697457,0.00786203548510269,1.8301091354161443
67,23.16351394485943,24.079342550189153,24.92058034709514,108,0.9158286053297218,0.007862035485102673,1.7570664022357079
68,23.252865728010406,25.024859626926126,25.39838501793212,51,1.7719938989157207,0.007470507820119892,2.1455192899217153
69,23.321573169535284,25.024859626926126,25.323679939730923,41,1.703286457390842,0.007470507820119909,2.0021067701956383
70,23.72060883580435,25.024859626926126,25.189210798968762,23,1.3042507911217776,0.0074705078201198205,1.4686019631644136
71,24.75016577794301,25.024859626926126,25.48803111177356,63,0.2746938489831159,0.007470507820119878,0.7378653338305483
72,24.869166346664972,25.024859626926126,25.316209431910803,40,0.15569328026115414,0.007470507820119912,0.4470430852458307
73,25.523705373115185,26.246630373115185,26.492330373115184,29,0.722925,0.008774999999999977,0.9686249999999994
74,25.547052508037286,26.915351579360284,27.03757687844706,17,1.3682990713229977,0.007639081192923447,1.4905243704097728
75,26.071789397254182,26.915351579360284,27.182719421112605,36,0.8435621821061012,0.007639081192923466,1.1109300238584225
76,26.436255174279765,26.915351579360284,27.65634245507386,98,0.47909640508051865,0.007639081192923486,1.2200872807940968
77,26.45216153634254,26.915351579360284,27.251471151848918,45,0.46319004301774314,0.007639081192923508,0.7993096155063775
78,26.895902299919747,28.183157831223138,28.891043951094456,99,1.2872555313033907,0.007223327753788963,1.995141651174709
79,26.91144855592955,28.183157831223138,28.30595440303755,18,1.2717092752935883,0.007223327753788938,1.3945058471080003
80,26.97377591160869,28.183157831223138,28.746577396018676,79,1.2093819196144473,0.007223327753788949,1.7728014844099853
81,27.12117024781375,28.183157831223138,28.537100891158797,50,1.0619875834093868,0.007223327753788963,1.415930643345046
82,27.15791674762861,28.183157831223138,28.45764428586712,39,1.0252410835945263,0.007223327753788966,1.299727538238507
83,27.227014858303736,28.183157831223138,28.609334168696687,60,0.9561429729194018,0.007223327753788974,1.3823193103929512
84,27.23588503965376,28.183157831223138,28.833257329064146,91,0.9472727915693788,0.0072233277537889825,1.5973722894103872
85,27.659084447524414,28.96602768458615,29.272318505211068,42,1.3069432370617378,0.007470507820119907,1.613234057686654
86,28.426758795570368,28.96602768458615,29.309671044311667,47,0.5392688890157835,0.007470507820119898,0.8829122487412988
87,28.5323724088325,28.96602768458615,29.09302631752819,18,0.4336552757536509,0.0074705078201198205,0.5606539086956879
88,28.56762020885792,28.96602768458615,29.287259520851308,44,0.39840747572823076,0.007470507820119903,0.7196393119933866
89,28.882260277548927,28.96602768458615,29.24990698175071,39,0.08376740703722518,0.007470507820119914,0.3676467042017819
90,29.44171555429382,29.533380554293817,29.866830554293816,39,0.091664999999999,0.008774999999999977,0.42511499999999813
91,29.493517623318887,30.521878891701252,30.81277420465005,38,1.0283612683823655,0.007862035485102658,1.3192565813311639
92,29.700747294988798,30.521878891701252,30.734153849799025,28,0.8211315967124548,0.007862035485102685,1.0334065548102274
93,29.84369335528824,30.521878891701252,30.72629181431392,27,0.6781855364130109,0.007862035485102635,0.8825984590256795
94,29.88090081469928,31.280342250308387,31.712754201989036,56,1.3994414356091056,0.00786203548510271,1.8318533872897547
95,30.044143551347673,31.280342250308387,31.421858889040234,19,1.2361986989607132,0.007862035485102621,1.3777153376925604
96,30.204606373914448,31.280342250308387,31.52406535034657,32,1.0757358763939386,0.00786203548510274,1.3194589764321236
97,31.19250439897477,32.518696691683076,32.70700607519999,24,1.3261922927083063,0.00818736450073549,1.5145016762252226
98,31.218460789207846,32.518696691683076,32.854378636213234,42,1.3002359024752295,0.008187364500735567,1.6359178470053877
99,32.122489322714074,32.95495363621323,33.20942863621323,30,0.832464313499159,0.008774999999999977,1.0869393134991583
100,33.426820199416746,33.48122519941675,33.94630019941675,54,0.0544050000000027,0.008774999999999977,0.5194800000000015
101,33.51776768967437,34.67720761441053,34.865896466052995,25,1.159439924736155,0.007862035485102817,1.3481287763786227
102,33.63800620764067,34.67720761441053,35.04672328221035,48,1.0392014067698554,0.007862035485102642,1.4087170745696795
103,33.66821858477154,34.67720761441053,35.455549127435695,100,1.0089890296389896,0.00786203548510271,1.787330542664158
104,35.77847337672674,36.23625837672674,36.37665837672674,17,0.4577850000000012,0.008774999999999977,0.5981850000000009
105,36.54487526952756,36.64356026952756,36.90681026952756,31,0.09868500000000324,0.008774999999999977,0.36193500000000256
106,36.81983826279987,36.952305269527564,37.18045526952756,27,0.13246700672769407,0.008774999999999977,0.3606170067276935
107,39.513160102211785,39.566215102211785,40.110265102211784,63,0.05305500000000052,0.008774999999999977,0.5971049999999991
108,40.14680862312966,40.19905362312966,40.743103623129656,63,0.05224499999999921,0.008774999999999977,0.5962949999999978
109,40.16880755203922,40.80911295604452,41.12023280707247,39,0.6403054040053036,0.008187364500735433,0.95142525503325
110,40.60158294266004,40.80911295604452,41.16116962957615,44,0.20753001338448485,0.008187364500735534,0.5595866869161128
111,41.29069754943527,41.37750254943527,41.52667754943527,18,0.08680499999999824,0.008774999999999977,0.23597999999999786
112,41.34554111316214,41.63076254943527,42.13093754943527,58,0.285221436273126,0.008774999999999977,0.7853964362731247
113,42.3032506177063,42.3792556177063,42.8706556177063,57,0.0760050000000021,0.008774999999999977,0.5674050000000008
114,42.505659398655006,43.5534326137052,44.1756723157611,77,1.0477732150501922,0.008187364500735527,1.6700129171060922
115,42.51850814243289,43.5534326137052,44.38854379278022,103,1.034924471272305,0.008187364500735499,1.8700356503473259
116,43.08080030328312,44.45746112048694,44.778692956752096,44,1.3766608172038204,0.007470507820119903,1.6978926534689762
117,43.08878183653454,44.45746112048694,44.71892889419114,36,1.3686792839524031,0.007470507820119922,1.6301470576566004
118,43.23010611599173,44.45746112048694,44.6292828003497,24,1.2273550044952088,0.007470507820119975,1.3991766843579683
119,43.713084988484255,44.45746112048694,44.84592752713317,53,0.7443761320026852,0.0074705078201198205,1.1328425386489158
120,44.1512262698437,44.45746112048694,44.748810925471616,40,0.30623485064324285,0.007470507820119912,0.5975846556279194
121,45.515655808776174,46.41462080877617,46.87092080877617,53,0.8989649999999969,0.008774999999999977,1.3552649999999957
122,45.59437184776793,47.67602583206687,47.9897871605119,43,2.0816539842989386,0.0074705078201198205,2.395415312743971
123,45.62586100936766,47.67602583206687,47.840377004109506,23,2.050164822699209,0.0074705078201198205,2.214515994741845
124,45.80419639548335,47.67602583206687,48.6247803252221,128,1.8718294365835177,0.007470507820119905,2.8205839297387456
125,46.501086535726,47.67602583206687,48.60983930958186,126,1.1749392963408667,0.0074705078201199055,2.108752773855855
126,46.53940004890392,47.67602583206687,47.89267055885035,30,1.1366257831629483,0.007470507820119943,1.3532705099464266
127,49.31233421590039,49.41371921590039,49.79981921590039,45,0.1013850000000005,0.008774999999999977,0.4874849999999995
128,49.32731691129842,49.89445421590039,50.07872921590039,22,0.567137304601971,0.008774999999999977,0.7514123046019705
129,50.68078765422832,50.74680265422832,51.24697765422832,58,0.06601500000000016,0.008774999999999977,0.5661899999999989
130,51.73788797429136,51.79283297429136,52.301782974291356,59,0.05494499999999647,0.008774999999999977,0.5638949999999952
131,51.82372529217795,52.688017974291355,52.916167974291355,27,0.8642926821134083,0.008774999999999977,1.0924426821134077
132,52.43164665428092,53.33129297429136,53.94554297429136,71,0.8996463200104401,0.008774999999999977,1.5138963200104385
133,54.61209492738949,54.70753992738949,55.04098992738949,39,0.095444999999998,0.008774999999999977,0.42889499999999714
134,54.6160218614851,55.848812806300245,56.028934825316426,23,1.232790944815143,0.008187364500735518,1.4129129638313245
135,54.79391578182212,55.848812806300245,56.25818103133702,51,1.054897024478123,0.008187364500735442,1.4642652495148951
136,56.19178307984815,56.3345329768715,56.65687643176071,42,0.14274989702335006,0.007862035485102616,0.4650933519125573
137,56.19944883764039,56.3345329768715,56.82984121243297,64,0.13508413923111107,0.007862035485102649,0.6303923747925779
138,56.24980490793705,56.3345329768715,56.47604961560335,19,0.08472806893445295,0.007862035485102817,0.22624470766630367
139,56.71402430254269,57.68020789737201,58.122325580411726,55,0.9661835948293174,0.00818736450073553,1.408301277869036
140,56.827849468553,57.68020789737201,58.065014028906575,48,0.8523584288190094,0.008187364500735478,1.2371645603535768
141,56.98110111240685,58.21210058041173,58.60697558041173,46,1.2309994680048817,0.008774999999999977,1.6258744680048807
142,58.1598144556654,59.32567519586884,59.60832120000701,38,1.165860740203442,0.007639081192923573,1.4485067443416142
143,58.2082342873415,59.32567519586884,59.54720855046362,30,1.1174409085273425,0.007639081192923547,1.3389742631221253
144,58.37018621939659,59.32567519586884,59.65415568716455,44,0.9554889764722532,0.007639081192923421,1.2839694677679603
145,58.46234584661782,59.32567519586884,60.1888913706692,114,0.8633293492510177,0.007639081192923512,1.7265455240513745
146,58.61422126472348,60.921348106817256,61.65090420994994,102,2.3071268420937727,0.00722332775378898,3.0366829452264597
147,59.01534574231211,60.921348106817256,61.30418447776807,54,1.9060023645051487,0.007223327753788915,2.288838735455961
148,59.020204119681416,60.921348106817256,61.275291166752915,50,1.901143987135839,0.007223327753788963,2.2550870470714983
149,59.15435981357732,60.921348106817256,61.347524444290805,60,1.7669882932399332,0.007223327753788974,2.1931646307134827
150,59.54873783418587,60.921348106817256,61.347524444290805,60,1.372610272631384,0.007223327753788974,1.7987866101049335
151,59.98548465853675,60.921348106817256,61.09470797290819,25,0.9358634482805073,0.0072233277537889036,1.109223314371441
152,59.99400529508497,60.921348106817256,61.058591334139244,20,0.9273428117322879,0.007223327753788872,1.0645860390542765
153,61.140231044664084,61.73905920994994,61.87945920994994,17,0.5988281652858589,0.008774999999999977,0.7392281652858586
154,62.125803011618814,62.20666801161882,62.452368011618816,29,0.08086500000000285,0.008774999999999977,0.3265650000000022
155,62.24371262271331,62.518847441837856,62.81359256386433,37,0.2751348191245455,0.008187364500735464,0.5698799411510223
156,62.250491958164105,62.518847441837856,63.01827667638272,62,0.2683554836737514,0.008187364500735456,0.7677847182186142
157,63.32815544917344,63.41172044917344,63.876795449173436,54,0.08356500000000011,0.008774999999999977,0.5486399999999989
158,63.81281862888797,63.924720449173435,64.13532044917343,25,0.11190182028546758,0.008774999999999977,0.32250182028546703
159,63.978916235394976,64.22239544917343,64.38034544917343,19,0.24347921377845694,0.008774999999999977,0.40142921377845653
160,65.84807784286076,65.91112284286076,66.28844784286076,44,0.06304500000000246,0.008774999999999977,0.4403700000000015
161,66.91414556019342,66.99204056019342,67.45711556019342,54,0.07789499999999805,0.008774999999999977,0.5429699999999968
162,66.99751722366409,67.52016056019342,67.76586056019342,29,0.5226433365293275,0.008774999999999977,0.7683433365293268
163,68.3330092286068,68.7710842286068,69.2888092286068,60,0.43807499999999777,0.008774999999999977,0.9557999999999964
164,69.33079487909819,69.3946498790982,69.9035998790982,59,0.06385500000000377,0.008774999999999977,0.5728050000000025
165,69.4859671542349,69.97195969853396,70.36495319456927,49,0.4859925442990658,0.008187364500735464,0.8789860403343681
166,69.54316533255317,69.97195969853396,70.2093932690553,30,0.42879436598079224,0.008187364500735608,0.6662279365021249
167,70.52122273215468,70.60694773215468,70.76489773215468,19,0.0857249999999965,0.008774999999999977,0.2436749999999961
168,70.62722352515493,70.83010273215469,71.07580273215468,29,0.2028792069997536,0.008774999999999977,0.44857920699975296
169,70.80928257535446,71.5539910486751,71.96281689390044,53,0.7447084733206424,0.007862035485102635,1.1535343185459794
170,70.93840601842707,71.5539910486751,71.91564468098983,47,0.6155850302480275,0.007862035485102767,0.9772386625627547
171,70.95181804666518,71.5539910486751,71.73481786483246,24,0.6021730020099199,0.007862035485102767,0.7829998181672835
172,71.95066751091706,72.05583189390043,72.31030689390043,30,0.10516438298337505,0.008774999999999977,0.3596393829833744
173,72.11431226939222,72.41223189390043,72.91240689390042,58,0.29791962450821075,0.008774999999999977,0.7980946245082094
174,72.36945714004726,73.22782330394273,73.7388556104744,66,0.858366163895468,0.00786203548510269,1.369398470427143
175,72.75362502782787,73.22782330394273,73.77816578789992,71,0.474198276114862,0.007862035485102784,1.0245407600720569
176,72.81490196224657,73.22782330394273,73.50299454592133,36,0.4129213416961619,0.007862035485102784,0.6880925836747593
177,72.91325491052288,74.29560576267694,74.59442607548173,41,1.3823508521540617,0.0074705078201198205,1.6811711649588545
178,73.06751465451684,74.29560576267694,74.54213252074089,34,1.2280911081601005,0.007470507820119713,1.474617866224051
179,73.1031495130808,74.29560576267694,74.55707353638114,36,1.1924562495961482,0.007470507820119922,1.4539240233003454
180,73.29135320027224,74.29560576267694,74.62430810676221,45,1.0042525624047016,0.0074705078201198205,1.3329549064899737
181,73.64948235860533,74.29560576267694,74.48983896600006,27,0.6461234040716164,0.007470507820120094,0.8403566073947388
182,74.07918719931453,74.67601310676221,74.93926310676221,31,0.5968259074476805,0.008774999999999977,0.8600759074476798
183,74.69603441314092,75.0306576941028,75.4236511901381,49,0.3346232809618783,0.008187364500735464,0.7276167769971806
184,74.85840726287752,75.0306576941028,75.3090280871278,35,0.1722504312252795,0.00818736450073529,0.4506208242502794
185,75.49387327674641,75.55340827674641,75.86930827674641,37,0.059534999999996785,0.008774999999999977,0.37543499999999597
186,76.04915777644035,76.44565277644035,77.14765277644035,81,0.3964950000000016,0.008774999999999977,1.0984949999999998
187,76.08542904301639,77.23340619613077,77.61821232766535,48,1.1479771531143825,0.008187364500735629,1.532783284648957
188,76.2858171292329,77.23340619613077,77.53633868265798,38,0.9475890668978764,0.008187364500735449,1.250521553425088
189,77.22780477236121,78.11788642368619,78.57637883572737,57,0.8900816513249765,0.008187364500735381,1.3485740633661578
190,77.40637248891449,78.11788642368619,78.34713262970678,29,0.7115139347717019,0.008187364500735381,0.9407601407922925
191,77.66882876963169,78.6507246030124,78.84934071402841,27,0.9818958333807188,0.007639081192923396,1.1805119443967271
192,77.84407240642298,78.6507246030124,79.13198671816659,64,0.8066521965894253,0.0076390811929235,1.2879143117436058
193,77.87816596971537,78.6507246030124,79.0708740686232,56,0.772558633297038,0.007639081192923476,1.1927080989078291
194,78.44370986533555,78.6507246030124,79.0403177438515,52,0.2070147376768574,0.00763908119292346,0.5966078785159539
195,78.92163500728577,79.94050171816659,80.83555171816658,103,1.0188667108808147,0.008774999999999977,1.9139167108808124
196,79.3186021071883,81.56570727643637,82.290346534988,98,2.247105169248073,0.007470507820119931,2.971744427799706
197,79.33973666041832,81.56570727643637,81.82717505014057,36,2.2259706160180457,0.007470507820119922,2.487438389722243
198,79.77346882697474,81.56570727643637,81.97658520654296,56,1.7922384494616352,0.007470507820119885,2.203116379568229
199,80.0862020559873,81.56570727643637,81.90188012834176,46,1.4795052204490702,0.007470507820119742,1.8156780723544585
200,80.20641138685484,81.56570727643637,81.8047635266802,33,1.3592958895815315,0.0074705078201198205,1.5983521398253657
201,81.36364319810151,82.37021708915798,82.72925390522538,48,1.006573891056462,0.007639081192923443,1.3656107071238637
202,81.45662211584491,82.37021708915798,82.69869758045368,44,0.9135949733130673,0.007639081192923421,1.2420754646087744
203,81.50190579095828,82.37021708915798,82.62230676852445,34,0.8683112981996999,0.0076390811929235615,1.1204009775661774
204,81.70603147558121,82.37021708915798,82.52299871301645,21,0.6641856135767625,0.007639081192923669,0.8169672374352359
205,82.40146012843057,83.31714246331187,83.60849226829654,40,0.9156823348812964,0.007470507820119912,1.207032139865973
206,82.52867447858391,83.31714246331187,83.7803139481593,63,0.7884679847279585,0.007470507820119935,1.2516394695753945
207,82.5302200183126,83.31714246331187,84.19866238608601,119,0.7869224449992629,0.00747050782011988,1.6684423677734088
208,82.57050856539968,83.31714246331187,83.57861023701606,36,0.74663389791219,0.007470507820119922,1.0081016716163873
209,82.6083167819228,83.31714246331187,83.49643465099474,25,0.7088256813890723,0.0074705078201198205,0.888117869071948
210,83.10512596601775,84.82299238773767,85.02838746540822,29,1.7178664217199184,0.007335538488233746,1.9232614993904633
211,83.17961931318834,84.82299238773767,85.60055946749047,107,1.6433730745493307,0.007335538488233957,2.42094015430213
212,83.31946597341145,84.82299238773767,85.01371638843175,27,1.5035264143262168,0.007335538488233668,1.6942504150202922
213,83.32224609726377,84.82299238773767,85.13842054273172,44,1.5007462904738986,0.007335538488233769,1.8161744454679507
214,84.05718450232028,84.82299238773767,85.41717100528462,82,0.765807885417388,0.007335538488233884,1.3599865029643325
215,84.09178697237323,84.82299238773767,85.10174285029056,39,0.7312054153644425,0.007335538488234013,1.009955877917335
216,84.28986681426191,86.40704180789703,86.9188602478229,68,2.1171749936351176,0.00763908119292351,2.628993433560993
217,84.31562841421652,86.40704180789703,87.10219819645307,92,2.0914133936805115,0.007639081192923552,2.7865697822365547
218,84.43350904056308,86.40704180789703,86.83483035470074,57,1.9735327673339498,0.007639081192923415,2.401321314137661
219,85.24178210287954,86.40704180789703,86.56746251294842,22,1.1652597050174904,0.0076390811929235,1.325680410068884
220,87.44874525652513,87.51962025652513,87.80919525652513,34,0.07087500000000091,0.008774999999999977,0.36045000000000016
221,88.94700763469946,89.05028263469946,89.55045763469946,58,0.10327499999999645,0.008774999999999977,0.6034499999999952
222,89.42122393393313,90.52907263469946,91.63472263469946,127,1.1078487007663256,0.008774999999999977,2.2134987007663227
223,89.77259866639994,92.38110445648799,92.75173522494534,53,2.6085057900880457,0.007127514778025885,2.9791365585453917
224,90.16949358848075,92.38110445648799,92.62343995894088,35,2.2116108680072415,0.0071275147780261415,2.4539463704601303
225,90.85010999367528,92.38110445648799,93.08672841951255,100,1.5309944628127141,0.007127514778025901,2.2366184258372783
226,91.00011658720314,92.38110445648799,92.80875534316955,61,1.3809878692848514,0.0071275147780260305,1.8086387559664132
227,91.06356510262269,92.38110445648799,92.99407072739822,87,1.3175393538652997,0.007127514778025986,1.9305056247755346
228,91.43190549841424,92.38110445648799,92.63769498849692,37,0.949198958073751,0.007127514778025794,1.2057894900826795
229,91.59241976470838,92.38110445648799,93.1223659934027,105,0.7886846917796078,0.007127514778026021,1.529946228694314
230,91.6134504927095,92.38110445648799,93.10811096384664,103,0.7676539637784856,0.007127514778026003,1.4946604711371378
231,91.80606822607398,93.60574955346932,94.31729678682801,98,1.7996813273953478,0.007335538488233882,2.5112285607540343
232,91.88053525036133,93.60574955346932,93.88450001602222,39,1.7252143031079896,0.007335538488234013,2.003964765660882
233,91.95453563651031,93.60574955346932,93.7964735541634,27,1.6512139169590085,0.007335538488233668,1.841937917653084
234,91.98772780202289,93.60574955346932,94.43466540263975,114,1.6180217514464346,0.00733553848823388,2.446937600616863
235,92.37883847894392,93.60574955346932,93.77446693869871,24,1.226911074525404,0.007335538488234143,1.3956284597547892
236,92.49470009828912,93.60574955346932,93.75979586172224,22,1.1110494551802077,0.007335538488234084,1.2650957634331235
237,93.67078989985653,94.74324494451146,95.25086154355706,63,1.0724550446549301,0.00818736450073556,1.5800716437005349
238,94.2653697418574,94.74324494451146,95.55379403008428,100,0.4778752026540616,0.008187364500735518,1.288424288226878
239,94.99072128291688,95.63907735247052,96.08119503551023,55,0.6483560695536426,0.008187364500735398,1.090473752593354
240,94.99367804997277,95.63907735247052,95.83557410048817,25,0.6453993024977507,0.008187364500735464,0.8418960505154018
241,95.69382423899914,96.18285003551023,96.70057503551023,60,0.48902579651108624,0.008774999999999977,1.006750796511085
242,97.22722723399926,97.72254223399926,98.66146723399926,108,0.49531500000000506,0.008774999999999977,1.4342400000000026
243,97.91543027777469,99.09512877054127,99.38541385587236,39,1.1796984927665761,0.007639081192923482,1.4699835780976684
244,98.37765800025902,99.09512877054127,99.42360926183697,44,0.7174707702822474,0.007639081192923421,1.0459512615779545
245,98.39314050900866,99.09512877054127,99.56875180450253,63,0.7019882615326054,0.0076390811929235546,1.1756112954938658
246,98.40786769512849,99.09512877054127,99.72917250955392,84,0.6872610754127777,0.007639081192923541,1.3213048144254316
247,98.97624582662908,100.37758086896757,100.69831903397873,46,1.4013350423384878,0.007127514778025873,1.722073207349652
248,99.066434389564,100.37758086896757,100.81948678520519,63,1.3111464794035754,0.007127514778026061,1.7530523956411912
249,99.13470394364512,100.37758086896757,100.68406400442268,44,1.2428769253224488,0.007127514778025821,1.549360060777559
250,99.14837230282606,100.37758086896757,100.65555394531059,40,1.2292085661415086,0.007127514778026067,1.5071816424845252
251,99.56387854465108,100.37758086896757,100.55576873841822,26,0.8137023243164947,0.007127514778026125,0.9918901937671478
252,99.62821094945697,100.37758086896757,100.6056613418644,33,0.749369919510599,0.0071275147780260895,0.9774503924074338
