arrival_time,e2e_latency,finish_time,first_token_time,output_tokens,request_id,tpot,ttft
0.0,1.0758561588590965,1.0758561588590965,0.35124418602208607,48,0,0.015417276017808733,0.35124418602208607
0.0,1.3314270988339558,1.3314270988339558,1.1128210168681107,15,1,0.015614720140417506,1.1128210168681107
0.0,1.4951778417744208,1.4951778417744208,1.3714413778216112,9,2,0.015467057994101197,1.3714413778216112
0.0,2.4424711778992787,2.4424711778992787,1.5971937277936377,55,3,0.015653286113067426,1.5971937277936377
0.0,2.8523928648792207,2.8523928648792207,2.478811578883324,25,4,0.015565886916495705,2.478811578883324
0.0,3.2313563938369043,3.2313563938369043,2.8910346078919247,23,5,0.015469172088408166,2.8910346078919247
0.0,3.603278832830256,3.603278832830256,3.2658388538402505,22,6,0.01606857042809549,3.2658388538402505
0.0,3.871107981802197,3.871107981802197,3.6395869248372037,16,7,0.015434737130999566,3.6395869248372037
0.0,4.743660974898376,4.743660974898376,3.9062691618164536,55,8,0.01550725579781337,3.9062691618164536
0.0,4.986944187869085,4.986944187869085,4.785894270899007,14,9,0.015465378228467531,4.785894270899007
0.0,5.795094625762431,5.795094625762431,5.0203333778481465,51,10,0.015495224958285689,5.0203333778481465
0.0,6.665113770781318,6.665113770781318,5.828555375774158,55,11,0.015491822129762214,5.828555375774158
0.0,7.339097957650665,7.339097957650665,6.70374224576517,42,12,0.015496480777695002,6.70374224576517
0.0,7.561198209645227,7.561198209645227,7.375572711665882,13,13,0.015468791498278733,7.375572711665882
0.0,8.285974537662696,8.285974537662696,7.603667835646775,45,14,0.015506970500361851,7.603667835646775
0.0,8.957609401724767,8.957609401724767,8.420071929664118,35,15,0.01580992564884261,8.420071929664118
