arrival_time,e2e_latency,finish_time,first_token_time,output_tokens,request_id,tpot,ttft
0.0,1.196444049157435,1.196444049157435,0.3149854400253389,48,0,0.01875443849217226,0.3149854400253389
0.0,0.5782480240741279,0.5782480240741279,0.3149854400253389,15,1,0.018804470289199213,0.3149854400253389
0.0,0.4661780750611797,0.4661780750611797,0.3149854400253389,9,2,0.0188990793794801,0.3149854400253389
0.0,1.328260667156428,1.328260667156428,0.3149854400253389,55,3,0.01876435605798313,0.3149854400253389
0.0,1.8349309470504522,1.8349309470504522,1.3979491461650468,25,4,0.018207575036891892,1.3979491461650468
0.0,1.798669656040147,1.798669656040147,1.3979491461650468,23,5,0.018214568630686368,1.3979491461650468
0.0,1.7805391510482877,1.7805391510482877,1.3979491461650468,22,6,0.01821857166110671,1.3979491461650468
0.0,1.6716985040693544,1.6716985040693544,1.3979491461650468,16,7,0.018249957193620502,1.3979491461650468
0.0,2.912446156027727,2.912446156027727,1.927399189065909,55,8,0.01824161049929292,1.927399189065909
0.0,2.165460828022333,2.165460828022333,1.927399189065909,14,9,0.01831243376587876,1.927399189065909
0.0,2.8389839690353256,2.8389839690353256,1.927399189065909,51,10,0.01823169559938833,1.927399189065909
0.0,2.912446156027727,2.912446156027727,1.927399189065909,55,11,0.01824161049929292,1.927399189065909
0.0,4.146520228154259,4.146520228154259,3.3612392590439413,42,12,0.01915319436854433,3.3612392590439413
0.0,3.592459411069285,3.592459411069285,3.3612392590439413,13,13,0.019268346002111986,3.3612392590439413
0.0,4.203890205157222,4.203890205157222,3.3612392590439413,45,14,0.01915115786621093,3.3612392590439413
0.0,4.012777052121237,4.012777052121237,3.3612392590439413,35,15,0.019162876266979285,3.3612392590439413
