arrival_rate,batch_size,count,design,elapsed_s,goodput,mean_e2e,mean_tpot,mean_ttft,num_requests,p50_ttft,p95_e2e,p95_tpot,p95_ttft,p99_e2e,p99_ttft,prompt_tokens_max,prompt_tokens_mean,prompt_tokens_min,throughput_req_s,throughput_tok_s
0.0,1,16,colocated,9.016337394714355,0.25,4.639860126044368,0.0155582847730563,4.147004948939866,16,3.7729280433268286,8.453883253678214,0.015874586843655832,7.8077688591511105,8.856864172115456,8.297611315561516,512,85.875,7,1.7861908554440025,58.38611358732583
0.0,2,16,colocated,6.939590215682983,0.25,3.6154291425937117,0.018156710188948627,3.039806388078432,16,2.8463507270498667,6.7636972414838965,0.018541683143807934,6.086816772352904,6.874801517264859,6.086816772352904,512,85.875,7,2.317974669631333,75.7687970135742
0.0,4,16,colocated,4.225123882293701,0.75,2.339997067454533,0.018617246350552476,1.750393258575059,16,1.662674167615478,4.160862722405,0.01918924370076246,3.3612392590439413,4.195284708606778,3.3612392590439413,512,85.875,7,3.8059985440085042,124.40857740727799
0.0,8,16,colocated,3.605771064758301,0.5,2.1719986684274772,0.019187855406248577,1.5614782659395132,16,1.5614782659395132,3.5901817399426363,0.019677710796130645,2.5297888828790747,3.5901817399426363,2.5297888828790747,512,85.875,7,4.456598901941841,145.67507660722393
0.0,1,16,disaggregated,8.894179821014404,0.25,4.15095193893103,0.015489941288152686,3.6591796808788786,16,3.2706948097620625,7.783535278897034,0.015704627304883475,7.138212514357292,8.116705150838243,7.5562358804076215,512,85.875,7,1.951220078804794,63.780506325931704
0.0,2,16,disaggregated,6.911648273468018,0.375,3.3390094636797585,0.018155328587251208,2.7632574179988296,16,2.577819473532145,6.199203387754096,0.01853717270901848,5.522584024904063,6.31059320714121,5.522584024904063,512,85.875,7,2.5242801586757713,82.51240768671427
0.0,4,16,disaggregated,4.227699518203735,0.75,2.1576943559812207,0.01854392674710485,1.5696515360104968,16,1.5764711890369654,3.6045010766247287,0.0191133777715854,2.8065168029570486,3.6389398352243005,2.8065168029570486,512,85.875,7,4.386506582265487,143.3839339078031
0.0,8,16,disaggregated,3.628985643386841,1.0,1.733147250412003,0.01909489593710044,1.1242946635902626,16,1.1242946635902626,2.7017994132766034,0.019634948465089244,1.6415121961617842,2.7017994132766034,1.6415121961617842,512,85.875,7,5.921979226650294,193.57469597113152
